Time,E4_Acc_x_x,E4_Acc_y_x,E4_Acc_z_x,Record_Index,Record_Timestamp,Glucose,E4_HR,EDA,TEMP,E4_Acc_x_y,E4_Acc_y_y,E4_Acc_z_y,BVP,Accel_Vertical,Accel_Lateral,Accel_Sagittal,BreathingWaveform
2022-06-08 14:18:46.031250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,,,14.0,24.0,58.0,27.45,1968,2033,2036,6302208
2022-06-08 14:18:46.062500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,,,14.0,24.0,58.0,21.39,1968,2032,2039,6303017
2022-06-08 14:18:46.093750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,,,14.0,24.0,58.0,19.6,1968,2033,2040,6303017
2022-06-08 14:18:46.125000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,14.0,24.0,58.0,23.84,1968,2032,2039,6304474
2022-06-08 14:18:46.156250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,14.0,24.0,58.0,30.2,1969,2032,2040,6305176
2022-06-08 14:18:46.187500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,14.0,24.0,58.0,33.68,1968,2032,2039,6307011
2022-06-08 14:18:46.218750,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,13.0,24.0,58.0,33.85,1967,2033,2037,6307011
2022-06-08 14:18:46.250000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,14.0,24.0,58.0,34.33,1967,2033,2038,6308090
2022-06-08 14:18:46.281250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,14.0,24.0,58.0,37.03,1969,2032,2039,6309763
2022-06-08 14:18:46.312500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,14.0,24.0,58.0,39.12,1967,2033,2037,6311382
2022-06-08 14:18:46.343750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,14.0,24.0,58.0,37.45,1968,2032,2042,6312570
2022-06-08 14:18:46.375000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.278333,32.34,14.0,24.0,58.0,34.91,1968,2032,2039,6312570
2022-06-08 14:18:46.406250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.279614,32.34,14.0,24.0,58.0,37.73,1968,2031,2038,6313919
2022-06-08 14:18:46.437500,13.0,25.0,57.0,19144.0,2022-06-08 14:23:46,132.0,,0.279614,32.34,13.0,25.0,57.0,44.96,1968,2033,2038,6315916
2022-06-08 14:18:46.468750,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,,0.279614,32.34,14.0,25.0,58.0,47.61,1968,2033,2041,6317211
2022-06-08 14:18:46.500000,15.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.279614,32.34,15.0,24.0,58.0,40.35,1968,2033,2039,6317211
2022-06-08 14:18:46.531250,15.0,23.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.279614,32.34,15.0,23.0,58.0,30.4,1967,2032,2039,6318236
2022-06-08 14:18:46.562500,12.0,25.0,57.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.279614,32.34,12.0,25.0,57.0,35.35,1967,2036,2042,6319640
2022-06-08 14:18:46.593750,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.279614,32.34,14.0,25.0,58.0,71.48,1970,2036,2039,6320287
2022-06-08 14:18:46.625000,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.279614,32.34,14.0,25.0,58.0,129.11,1968,2036,2038,6321475
2022-06-08 14:18:46.656250,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,25.0,58.0,165.18,1968,2032,2039,6321475
2022-06-08 14:18:46.687500,13.0,24.0,59.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,24.0,59.0,145.81,1968,2032,2041,6322932
2022-06-08 14:18:46.718750,14.0,23.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,23.0,58.0,86.07,1968,2033,2040,6323364
2022-06-08 14:18:46.750000,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,24.0,58.0,24.15,1968,2032,2043,6322986
2022-06-08 14:18:46.781250,13.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,25.0,58.0,-22.17,1969,2033,2042,6323255
2022-06-08 14:18:46.812500,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,24.0,58.0,-51.82,1968,2033,2041,6323255
2022-06-08 14:18:46.843750,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,24.0,58.0,-64.0,1968,2032,2041,6324065
2022-06-08 14:18:46.875000,14.0,25.0,57.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,25.0,57.0,-65.46,1968,2032,2041,6324173
2022-06-08 14:18:46.906250,15.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.27577,32.34,15.0,24.0,58.0,-69.29,1968,2033,2037,6324929
2022-06-08 14:18:46.937500,15.0,23.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.27577,32.34,15.0,23.0,58.0,-78.1,1968,2033,2041,6324929
2022-06-08 14:18:46.968750,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.27577,32.34,13.0,24.0,58.0,-84.29,1968,2032,2041,6325738
2022-06-08 14:18:47.000000,13.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.27577,32.34,13.0,25.0,58.0,-85.25,1968,2033,2040,6326278
2022-06-08 14:18:47.031250,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.27577,32.34,13.0,24.0,58.0,-87.34,1968,2031,2041,6326602
2022-06-08 14:18:47.062500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.27577,32.34,14.0,24.0,58.0,-95.64,1969,2032,2041,6326710
2022-06-08 14:18:47.093750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.27577,32.34,14.0,24.0,58.0,-105.01,1966,2033,2042,6326710
2022-06-08 14:18:47.125000,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.27577,32.34,14.0,25.0,58.0,-104.78,1967,2034,2040,6327843
2022-06-08 14:18:47.156250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,24.0,58.0,-92.34,1967,2033,2042,6328005
2022-06-08 14:18:47.187500,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,24.0,58.0,-76.05,1967,2033,2039,6327951
2022-06-08 14:18:47.218750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,24.0,58.0,-63.2,1968,2033,2042,6327951
2022-06-08 14:18:47.250000,13.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,25.0,58.0,-53.25,1969,2033,2040,6328437
2022-06-08 14:18:47.281250,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,24.0,58.0,-43.59,1968,2032,2039,6328653
2022-06-08 14:18:47.312500,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,25.0,58.0,-33.85,1968,2032,2040,6328707
2022-06-08 14:18:47.343750,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,25.0,58.0,-23.68,1968,2034,2040,6329138
2022-06-08 14:18:47.375000,13.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,25.0,58.0,-12.43,1967,2030,2040,6329138
2022-06-08 14:18:47.406250,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,25.0,58.0,-1.26,1967,2034,2043,6329894
2022-06-08 14:18:47.437500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,24.0,58.0,8.35,1967,2032,2036,6329516
2022-06-08 14:18:47.468750,13.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,13.0,25.0,58.0,18.47,1967,2031,2039,6329030
2022-06-08 14:18:47.500000,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.45,0.277051,32.34,14.0,25.0,58.0,32.62,1967,2032,2039,6329030
2022-06-08 14:18:47.531250,14.0,25.0,57.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.34,14.0,25.0,57.0,48.6,1968,2032,2038,6327627
2022-06-08 14:18:47.562500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.34,14.0,24.0,58.0,58.52,1968,2032,2037,6327465
2022-06-08 14:18:47.593750,14.0,25.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.34,14.0,25.0,58.0,58.02,1968,2032,2042,6325522
2022-06-08 14:18:47.625000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.34,14.0,24.0,58.0,50.52,1969,2034,2043,6323202
2022-06-08 14:18:47.656250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.34,14.0,24.0,58.0,41.11,1969,2033,2039,6323202
2022-06-08 14:18:47.687500,14.0,24.0,57.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.34,14.0,24.0,57.0,31.52,1968,2033,2038,6321421
2022-06-08 14:18:47.718750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.34,14.0,24.0,58.0,22.12,1968,2032,2040,6319262
2022-06-08 14:18:47.750000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.34,14.0,24.0,58.0,13.91,1968,2033,2042,6318236
2022-06-08 14:18:47.781250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.34,14.0,24.0,58.0,6.91,1969,2032,2040,6316510
2022-06-08 14:18:47.812500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.34,14.0,24.0,58.0,-0.17,1968,2034,2037,6316510
2022-06-08 14:18:47.843750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.34,14.0,24.0,58.0,-7.91,1968,2032,2040,6315538
2022-06-08 14:18:47.875000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.34,14.0,24.0,58.0,-15.45,1969,2032,2039,6314998
2022-06-08 14:18:47.906250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-22.28,1968,2031,2039,6313541
2022-06-08 14:18:47.937500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-29.06,1968,2031,2042,6313541
2022-06-08 14:18:47.968750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-37.2,1968,2033,2040,6311922
2022-06-08 14:18:48.000000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-47.41,1968,2032,2038,6311760
2022-06-08 14:18:48.031250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-57.1,1968,2031,2040,6310951
2022-06-08 14:18:48.062500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-61.51,1968,2033,2042,6310249
2022-06-08 14:18:48.093750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-59.32,1968,2033,2040,6310249
2022-06-08 14:18:48.125000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-53.8,1967,2032,2039,6309493
2022-06-08 14:18:48.156250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-47.79,1968,2032,2040,6309008
2022-06-08 14:18:48.187500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-41.96,1968,2032,2038,6308468
2022-06-08 14:18:48.218750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-37.43,1968,2032,2040,6308468
2022-06-08 14:18:48.250000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-34.73,1968,2031,2042,6308360
2022-06-08 14:18:48.281250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-32.27,1968,2032,2042,6308090
2022-06-08 14:18:48.312500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-29.21,1968,2033,2038,6308522
2022-06-08 14:18:48.343750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-27.92,1968,2033,2041,6306687
2022-06-08 14:18:48.375000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.277051,32.33,14.0,24.0,58.0,-31.05,1968,2032,2040,6306687
2022-06-08 14:18:48.406250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.33,14.0,24.0,58.0,-37.04,1968,2032,2039,6308306
2022-06-08 14:18:48.437500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.33,14.0,24.0,58.0,-41.51,1969,2031,2041,6306471
2022-06-08 14:18:48.468750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.33,14.0,24.0,58.0,-43.7,1968,2032,2038,6304960
2022-06-08 14:18:48.500000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.43,0.27577,32.33,14.0,24.0,58.0,-47.44,1968,2032,2041,6304960
2022-06-08 14:18:48.531250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.27577,32.33,14.0,24.0,58.0,-52.99,1968,2033,2040,6304258
2022-06-08 14:18:48.562500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.27577,32.33,14.0,24.0,58.0,-53.69,1968,2032,2040,6303665
2022-06-08 14:18:48.593750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.27577,32.33,14.0,24.0,58.0,-43.58,1968,2032,2040,6303449
2022-06-08 14:18:48.625000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.27577,32.33,14.0,24.0,58.0,-23.79,1967,2033,2037,6302963
2022-06-08 14:18:48.656250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.279614,32.33,14.0,24.0,58.0,-0.03,1967,2033,2039,6302963
2022-06-08 14:18:48.687500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.279614,32.33,14.0,24.0,58.0,22.81,1967,2032,2040,6303449
2022-06-08 14:18:48.718750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.279614,32.33,14.0,24.0,58.0,43.09,1967,2033,2040,6303125
2022-06-08 14:18:48.750000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.279614,32.33,14.0,24.0,58.0,61.44,1968,2032,2043,6303503
2022-06-08 14:18:48.781250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.279614,32.33,14.0,24.0,58.0,77.24,1968,2032,2038,6302963
2022-06-08 14:18:48.812500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.279614,32.33,14.0,24.0,58.0,87.38,1970,2034,2039,6302963
2022-06-08 14:18:48.843750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.279614,32.33,14.0,24.0,58.0,88.58,1970,2034,2040,6303557
2022-06-08 14:18:48.875000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.279614,32.33,14.0,24.0,58.0,80.13,1969,2032,2038,6303287
2022-06-08 14:18:48.906250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,64.66,1969,2032,2037,6303071
2022-06-08 14:18:48.937500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,47.34,1968,2032,2038,6303071
2022-06-08 14:18:48.968750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,33.53,1968,2032,2041,6303179
2022-06-08 14:18:49.000000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,25.86,1967,2032,2040,6302747
2022-06-08 14:18:49.031250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,23.21,1968,2033,2038,6302909
2022-06-08 14:18:49.062500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,22.18,1968,2032,2038,6302693
2022-06-08 14:18:49.093750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,19.08,1968,2032,2037,6302693
2022-06-08 14:18:49.125000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,12.82,1968,2032,2039,6302855
2022-06-08 14:18:49.156250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.277051,32.33,14.0,24.0,58.0,5.19,1967,2032,2040,6301992
2022-06-08 14:18:49.187500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.277051,32.33,14.0,24.0,58.0,-2.49,1967,2031,2038,6302262
2022-06-08 14:18:49.218750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.277051,32.33,14.0,24.0,58.0,-11.12,1968,2031,2037,6302262
2022-06-08 14:18:49.250000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.277051,32.33,14.0,24.0,58.0,-21.14,1967,2031,2040,6301668
2022-06-08 14:18:49.281250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.277051,32.33,14.0,24.0,58.0,-29.89,1967,2031,2041,6301830
2022-06-08 14:18:49.312500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.277051,32.33,14.0,24.0,58.0,-33.31,1967,2031,2042,6299671
2022-06-08 14:18:49.343750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.277051,32.33,14.0,24.0,58.0,-29.31,1968,2032,2044,6298754
2022-06-08 14:18:49.375000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.277051,32.33,14.0,24.0,58.0,-20.49,1968,2031,2043,6298754
2022-06-08 14:18:49.406250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,-12.61,1968,2032,2040,6298430
2022-06-08 14:18:49.437500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,-9.47,1968,2032,2040,6298699
2022-06-08 14:18:49.468750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,-10.08,1968,2033,2038,6298160
2022-06-08 14:18:49.500000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.4,0.278333,32.33,14.0,24.0,58.0,-11.01,1968,2032,2042,6298160
2022-06-08 14:18:49.531250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,-10.18,1968,2032,2041,6298592
2022-06-08 14:18:49.562500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,-7.74,1968,2031,2041,6298592
2022-06-08 14:18:49.593750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,-4.06,1968,2032,2040,6298538
2022-06-08 14:18:49.625000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,0.73,1969,2033,2039,6299239
2022-06-08 14:18:49.656250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,5.57,1969,2032,2041,6299239
2022-06-08 14:18:49.687500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,9.03,1969,2030,2041,6300481
2022-06-08 14:18:49.718750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,10.62,1969,2032,2044,6301560
2022-06-08 14:18:49.750000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,10.28,1970,2031,2041,6303395
2022-06-08 14:18:49.781250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,8.22,1968,2031,2043,6304852
2022-06-08 14:18:49.812500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,5.63,1969,2031,2040,6304852
2022-06-08 14:18:49.843750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,3.55,1968,2032,2043,6306957
2022-06-08 14:18:49.875000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,1.8,1969,2032,2039,6309008
2022-06-08 14:18:49.906250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.277051,32.33,14.0,24.0,58.0,-0.43,1968,2032,2039,6310843
2022-06-08 14:18:49.937500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.277051,32.33,14.0,24.0,58.0,-3.7,1968,2032,2040,6310843
2022-06-08 14:18:49.968750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.277051,32.33,14.0,24.0,58.0,-8.11,1967,2030,2042,6313271
2022-06-08 14:18:50.000000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.277051,32.33,14.0,24.0,58.0,-13.44,1967,2031,2042,6315214
2022-06-08 14:18:50.031250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.277051,32.33,14.0,24.0,58.0,-19.9,1968,2032,2043,6316456
2022-06-08 14:18:50.062500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.277051,32.33,14.0,24.0,58.0,-27.23,1968,2034,2041,6317157
2022-06-08 14:18:50.093750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.277051,32.33,14.0,24.0,58.0,-31.89,1968,2032,2041,6317157
2022-06-08 14:18:50.125000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.277051,32.33,14.0,24.0,58.0,-28.25,1968,2032,2037,6317751
2022-06-08 14:18:50.156250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,-15.69,1968,2033,2041,6319262
2022-06-08 14:18:50.187500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,-1.18,1968,2031,2039,6319208
2022-06-08 14:18:50.218750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,8.19,1968,2031,2041,6319208
2022-06-08 14:18:50.250000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,12.03,1968,2032,2044,6319964
2022-06-08 14:18:50.281250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,13.71,1968,2033,2047,6321043
2022-06-08 14:18:50.312500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,14.58,1969,2035,2045,6321960
2022-06-08 14:18:50.343750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,14.28,1968,2034,2046,6322554
2022-06-08 14:18:50.375000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,14.0,24.0,58.0,13.97,1968,2033,2046,6322554
2022-06-08 14:18:50.406250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.27577,32.33,14.0,24.0,58.0,15.4,1968,2036,2044,6324065
2022-06-08 14:18:50.437500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.27577,32.33,14.0,24.0,58.0,17.76,1968,2032,2043,6324821
2022-06-08 14:18:50.468750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.27577,32.33,14.0,24.0,58.0,18.59,1968,2033,2044,6325846
2022-06-08 14:18:50.500000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.27577,32.33,14.0,24.0,58.0,17.57,1968,2033,2043,6325846
2022-06-08 14:18:50.531250,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.27577,32.33,14.0,24.0,58.0,15.55,1968,2032,2045,6326440
2022-06-08 14:18:50.562500,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.27577,32.33,14.0,24.0,58.0,11.95,1968,2032,2042,6327303
2022-06-08 14:18:50.593750,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.27577,32.33,14.0,24.0,58.0,6.36,1968,2032,2044,6327735
2022-06-08 14:18:50.625000,14.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.27577,32.33,14.0,24.0,58.0,-0.14,1968,2032,2041,6327789
2022-06-08 14:18:50.656250,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,13.0,24.0,58.0,-6.59,1967,2030,2041,6327789
2022-06-08 14:18:50.687500,13.0,24.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.37,0.278333,32.33,13.0,24.0,58.0,-12.2,1967,2031,2043,6329246
